[2026-04-03T01:02:38.079+0600][0.005s][info][gc,init] CardTable entry size: 512
[2026-04-03T01:02:59.410+0600][21.337s][info][gc,phases      ] GC(46)   Other: 0.14ms
[2026-04-03T01:02:59.410+0600][21.337s][info][gc,heap        ] GC(46) Eden regions: 151->0(163)
[2026-04-03T01:02:59.411+0600][21.337s][info][gc,heap        ] GC(46) Survivor regions: 7->9(20)
[2026-04-03T01:02:59.411+0600][21.337s][info][gc,heap        ] GC(46) Old regions: 226->226
[2026-04-03T01:02:59.411+0600][21.337s][info][gc,heap        ] GC(46) Humongous regions: 2->2
[2026-04-03T01:02:59.411+0600][21.337s][info][gc,metaspace   ] GC(46) Metaspace: 10198K(10368K)->10198K(10368K) NonClass: 9310K(9408K)->9310K(9408K) Class: 887K(960K)->887K(960K)
[2026-04-03T01:02:59.411+0600][21.337s][info][gc             ] GC(46) Pause Young (Normal) (G1 Evacuation Pause) 761M->463M(1520M) 13.579ms
[2026-04-03T01:02:59.411+0600][21.337s][info][gc,cpu         ] GC(46) User=0.11s Sys=0.01s Real=0.02s
[2026-04-03T01:03:00.072+0600][21.999s][info][gc,start       ] GC(47) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:00.073+0600][21.999s][info][gc,task        ] GC(47) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,phases      ] GC(47)   Pre Evacuate Collection Set: 0.42ms
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,phases      ] GC(47)   Merge Heap Roots: 0.23ms
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,phases      ] GC(47)   Evacuate Collection Set: 13.08ms
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,phases      ] GC(47)   Post Evacuate Collection Set: 0.79ms
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,phases      ] GC(47)   Other: 0.14ms
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,heap        ] GC(47) Eden regions: 173->0(193)
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,heap        ] GC(47) Survivor regions: 9->11(23)
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,heap        ] GC(47) Old regions: 226->226
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,heap        ] GC(47) Humongous regions: 2->2
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,metaspace   ] GC(47) Metaspace: 10205K(10368K)->10205K(10368K) NonClass: 9317K(9408K)->9317K(9408K) Class: 887K(960K)->887K(960K)
[2026-04-03T01:03:00.087+0600][22.014s][info][gc             ] GC(47) Pause Young (Normal) (G1 Evacuation Pause) 809M->466M(1520M) 15.007ms
[2026-04-03T01:03:00.087+0600][22.014s][info][gc,cpu         ] GC(47) User=0.14s Sys=0.00s Real=0.01s
[2026-04-03T01:03:00.766+0600][22.693s][info][gc,start       ] GC(48) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:00.766+0600][22.693s][info][gc,task        ] GC(48) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:00.784+0600][22.710s][info][gc,phases      ] GC(48)   Pre Evacuate Collection Set: 0.43ms
[2026-04-03T01:03:00.784+0600][22.710s][info][gc,phases      ] GC(48)   Merge Heap Roots: 0.32ms
[2026-04-03T01:03:00.784+0600][22.710s][info][gc,phases      ] GC(48)   Evacuate Collection Set: 15.61ms
[2026-04-03T01:03:00.784+0600][22.710s][info][gc,phases      ] GC(48)   Post Evacuate Collection Set: 0.95ms
[2026-04-03T01:03:00.784+0600][22.710s][info][gc,phases      ] GC(48)   Other: 0.15ms
[2026-04-03T01:03:00.784+0600][22.710s][info][gc,heap        ] GC(48) Eden regions: 203->0(221)
[2026-04-03T01:03:00.784+0600][22.711s][info][gc,heap        ] GC(48) Survivor regions: 11->13(27)
[2026-04-03T01:03:00.784+0600][22.711s][info][gc,heap        ] GC(48) Old regions: 226->226
[2026-04-03T01:03:00.784+0600][22.711s][info][gc,heap        ] GC(48) Humongous regions: 2->2
[2026-04-03T01:03:00.784+0600][22.711s][info][gc,metaspace   ] GC(48) Metaspace: 10205K(10368K)->10205K(10368K) NonClass: 9317K(9408K)->9317K(9408K) Class: 887K(960K)->887K(960K)
[2026-04-03T01:03:00.784+0600][22.711s][info][gc             ] GC(48) Pause Young (Normal) (G1 Evacuation Pause) 872M->471M(1520M) 17.853ms
[2026-04-03T01:03:00.784+0600][22.711s][info][gc,cpu         ] GC(48) User=0.14s Sys=0.00s Real=0.02s
[2026-04-03T01:03:01.509+0600][23.436s][info][gc,start       ] GC(49) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:01.509+0600][23.436s][info][gc,task        ] GC(49) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:01.532+0600][23.459s][info][gc,phases      ] GC(49)   Pre Evacuate Collection Set: 0.58ms
[2026-04-03T01:03:01.532+0600][23.459s][info][gc,phases      ] GC(49)   Merge Heap Roots: 0.33ms
[2026-04-03T01:03:01.532+0600][23.459s][info][gc,phases      ] GC(49)   Evacuate Collection Set: 21.16ms
[2026-04-03T01:03:01.532+0600][23.459s][info][gc,phases      ] GC(49)   Post Evacuate Collection Set: 0.93ms
[2026-04-03T01:03:01.532+0600][23.459s][info][gc,phases      ] GC(49)   Other: 0.18ms
[2026-04-03T01:03:01.532+0600][23.459s][info][gc,heap        ] GC(49) Eden regions: 230->0(243)
[2026-04-03T01:03:01.533+0600][23.459s][info][gc,heap        ] GC(49) Survivor regions: 13->16(31)
[2026-04-03T01:03:01.533+0600][23.459s][info][gc,heap        ] GC(49) Old regions: 226->226
[2026-04-03T01:03:01.533+0600][23.459s][info][gc,heap        ] GC(49) Humongous regions: 2->2
[2026-04-03T01:03:01.533+0600][23.459s][info][gc,metaspace   ] GC(49) Metaspace: 10206K(10368K)->10206K(10368K) NonClass: 9318K(9408K)->9318K(9408K) Class: 887K(960K)->887K(960K)
[2026-04-03T01:03:01.533+0600][23.459s][info][gc             ] GC(49) Pause Young (Normal) (G1 Evacuation Pause) 931M->476M(1520M) 23.568ms
[2026-04-03T01:03:01.533+0600][23.459s][info][gc,cpu         ] GC(49) User=0.19s Sys=0.00s Real=0.03s
[2026-04-03T01:03:02.257+0600][24.183s][info][gc,start       ] GC(50) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:02.257+0600][24.184s][info][gc,task        ] GC(50) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,phases      ] GC(50)   Pre Evacuate Collection Set: 0.42ms
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,phases      ] GC(50)   Merge Heap Roots: 0.40ms
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,phases      ] GC(50)   Evacuate Collection Set: 20.39ms
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,phases      ] GC(50)   Post Evacuate Collection Set: 1.68ms
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,phases      ] GC(50)   Other: 0.16ms
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,heap        ] GC(50) Eden regions: 252->0(271)
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,heap        ] GC(50) Survivor regions: 16->18(34)
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,heap        ] GC(50) Old regions: 226->226
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,heap        ] GC(50) Humongous regions: 2->2
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,metaspace   ] GC(50) Metaspace: 10207K(10368K)->10207K(10368K) NonClass: 9319K(9408K)->9319K(9408K) Class: 887K(960K)->887K(960K)
[2026-04-03T01:03:02.280+0600][24.207s][info][gc             ] GC(50) Pause Young (Normal) (G1 Evacuation Pause) 980M->480M(1662M) 23.415ms
[2026-04-03T01:03:02.280+0600][24.207s][info][gc,cpu         ] GC(50) User=0.21s Sys=0.00s Real=0.03s
[2026-04-03T01:03:03.066+0600][24.993s][info][gc,start       ] GC(51) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:03.067+0600][24.993s][info][gc,task        ] GC(51) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,phases      ] GC(51)   Pre Evacuate Collection Set: 0.70ms
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,phases      ] GC(51)   Merge Heap Roots: 0.41ms
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,phases      ] GC(51)   Evacuate Collection Set: 24.14ms
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,phases      ] GC(51)   Post Evacuate Collection Set: 0.96ms
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,phases      ] GC(51)   Other: 0.16ms
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,heap        ] GC(51) Eden regions: 280->0(294)
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,heap        ] GC(51) Survivor regions: 18->20(38)
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,heap        ] GC(51) Old regions: 226->226
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,heap        ] GC(51) Humongous regions: 2->2
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,metaspace   ] GC(51) Metaspace: 10214K(10368K)->10214K(10368K) NonClass: 9326K(9408K)->9326K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:03.093+0600][25.020s][info][gc             ] GC(51) Pause Young (Normal) (G1 Evacuation Pause) 1040M->485M(1662M) 26.711ms
[2026-04-03T01:03:03.093+0600][25.020s][info][gc,cpu         ] GC(51) User=0.24s Sys=0.01s Real=0.03s
[2026-04-03T01:03:03.792+0600][25.719s][info][gc,start       ] GC(52) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:03.792+0600][25.719s][info][gc,task        ] GC(52) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:03.823+0600][25.749s][info][gc,phases      ] GC(52)   Pre Evacuate Collection Set: 0.38ms
[2026-04-03T01:03:03.823+0600][25.749s][info][gc,phases      ] GC(52)   Merge Heap Roots: 0.47ms
[2026-04-03T01:03:03.823+0600][25.750s][info][gc,phases      ] GC(52)   Evacuate Collection Set: 28.46ms
[2026-04-03T01:03:03.823+0600][25.750s][info][gc,phases      ] GC(52)   Post Evacuate Collection Set: 1.24ms
[2026-04-03T01:03:03.823+0600][25.750s][info][gc,phases      ] GC(52)   Other: 0.13ms
[2026-04-03T01:03:03.823+0600][25.750s][info][gc,heap        ] GC(52) Eden regions: 302->0(322)
[2026-04-03T01:03:03.823+0600][25.750s][info][gc,heap        ] GC(52) Survivor regions: 20->23(41)
[2026-04-03T01:03:03.823+0600][25.750s][info][gc,heap        ] GC(52) Old regions: 226->226
[2026-04-03T01:03:03.823+0600][25.750s][info][gc,heap        ] GC(52) Humongous regions: 2->2
[2026-04-03T01:03:03.823+0600][25.750s][info][gc,metaspace   ] GC(52) Metaspace: 10214K(10368K)->10214K(10368K) NonClass: 9326K(9408K)->9326K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:03.823+0600][25.750s][info][gc             ] GC(52) Pause Young (Normal) (G1 Evacuation Pause) 1089M->491M(1662M) 31.059ms
[2026-04-03T01:03:03.823+0600][25.750s][info][gc,cpu         ] GC(52) User=0.28s Sys=0.00s Real=0.03s
[2026-04-03T01:03:04.553+0600][26.480s][info][gc,start       ] GC(53) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:04.553+0600][26.480s][info][gc,task        ] GC(53) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:04.581+0600][26.508s][info][gc,phases      ] GC(53)   Pre Evacuate Collection Set: 0.53ms
[2026-04-03T01:03:04.582+0600][26.508s][info][gc,phases      ] GC(53)   Merge Heap Roots: 0.40ms
[2026-04-03T01:03:04.582+0600][26.508s][info][gc,phases      ] GC(53)   Evacuate Collection Set: 25.82ms
[2026-04-03T01:03:04.582+0600][26.508s][info][gc,phases      ] GC(53)   Post Evacuate Collection Set: 1.14ms
[2026-04-03T01:03:04.582+0600][26.508s][info][gc,phases      ] GC(53)   Other: 0.26ms
[2026-04-03T01:03:04.582+0600][26.508s][info][gc,heap        ] GC(53) Eden regions: 330->0(348)
[2026-04-03T01:03:04.582+0600][26.508s][info][gc,heap        ] GC(53) Survivor regions: 23->25(45)
[2026-04-03T01:03:04.582+0600][26.508s][info][gc,heap        ] GC(53) Old regions: 226->226
[2026-04-03T01:03:04.582+0600][26.508s][info][gc,heap        ] GC(53) Humongous regions: 2->2
[2026-04-03T01:03:04.582+0600][26.508s][info][gc,metaspace   ] GC(53) Metaspace: 10216K(10368K)->10216K(10368K) NonClass: 9327K(9408K)->9327K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:04.582+0600][26.509s][info][gc             ] GC(53) Pause Young (Normal) (G1 Evacuation Pause) 1151M->495M(1662M) 28.650ms
[2026-04-03T01:03:04.582+0600][26.509s][info][gc,cpu         ] GC(53) User=0.26s Sys=0.00s Real=0.03s
[2026-04-03T01:03:05.446+0600][27.373s][info][gc,start       ] GC(54) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:05.446+0600][27.373s][info][gc,task        ] GC(54) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:05.488+0600][27.414s][info][gc,phases      ] GC(54)   Pre Evacuate Collection Set: 0.84ms
[2026-04-03T01:03:05.488+0600][27.415s][info][gc,phases      ] GC(54)   Merge Heap Roots: 0.48ms
[2026-04-03T01:03:05.488+0600][27.415s][info][gc,phases      ] GC(54)   Evacuate Collection Set: 38.90ms
[2026-04-03T01:03:05.488+0600][27.415s][info][gc,phases      ] GC(54)   Post Evacuate Collection Set: 1.31ms
[2026-04-03T01:03:05.488+0600][27.415s][info][gc,phases      ] GC(54)   Other: 0.19ms
[2026-04-03T01:03:05.488+0600][27.415s][info][gc,heap        ] GC(54) Eden regions: 356->0(305)
[2026-04-03T01:03:05.488+0600][27.415s][info][gc,heap        ] GC(54) Survivor regions: 25->28(48)
[2026-04-03T01:03:05.488+0600][27.415s][info][gc,heap        ] GC(54) Old regions: 226->226
[2026-04-03T01:03:05.488+0600][27.415s][info][gc,heap        ] GC(54) Humongous regions: 2->2
[2026-04-03T01:03:05.488+0600][27.415s][info][gc,metaspace   ] GC(54) Metaspace: 10216K(10368K)->10216K(10368K) NonClass: 9327K(9408K)->9327K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:05.488+0600][27.415s][info][gc             ] GC(54) Pause Young (Normal) (G1 Evacuation Pause) 1207M->501M(1662M) 42.154ms
[2026-04-03T01:03:05.488+0600][27.415s][info][gc,cpu         ] GC(54) User=0.41s Sys=0.01s Real=0.04s
[2026-04-03T01:03:06.159+0600][28.086s][info][gc,start       ] GC(55) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:06.159+0600][28.086s][info][gc,task        ] GC(55) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,phases      ] GC(55)   Pre Evacuate Collection Set: 0.73ms
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,phases      ] GC(55)   Merge Heap Roots: 0.25ms
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,phases      ] GC(55)   Evacuate Collection Set: 29.24ms
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,phases      ] GC(55)   Post Evacuate Collection Set: 1.60ms
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,phases      ] GC(55)   Other: 0.16ms
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,heap        ] GC(55) Eden regions: 312->0(382)
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,heap        ] GC(55) Survivor regions: 28->25(43)
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,heap        ] GC(55) Old regions: 226->231
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,heap        ] GC(55) Humongous regions: 2->2
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,metaspace   ] GC(55) Metaspace: 10216K(10368K)->10216K(10368K) NonClass: 9327K(9408K)->9327K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:06.191+0600][28.118s][info][gc             ] GC(55) Pause Young (Normal) (G1 Evacuation Pause) 1125M->505M(1662M) 32.339ms
[2026-04-03T01:03:06.191+0600][28.118s][info][gc,cpu         ] GC(55) User=0.29s Sys=0.01s Real=0.04s
[2026-04-03T01:03:06.837+0600][28.763s][info][gc,start       ] GC(56) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:06.837+0600][28.763s][info][gc,task        ] GC(56) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:06.870+0600][28.797s][info][gc,phases      ] GC(56)   Pre Evacuate Collection Set: 0.48ms
[2026-04-03T01:03:06.870+0600][28.797s][info][gc,phases      ] GC(56)   Merge Heap Roots: 0.51ms
[2026-04-03T01:03:06.870+0600][28.797s][info][gc,phases      ] GC(56)   Evacuate Collection Set: 30.97ms
[2026-04-03T01:03:06.870+0600][28.797s][info][gc,phases      ] GC(56)   Post Evacuate Collection Set: 1.37ms
[2026-04-03T01:03:06.870+0600][28.797s][info][gc,phases      ] GC(56)   Other: 0.17ms
[2026-04-03T01:03:06.870+0600][28.797s][info][gc,heap        ] GC(56) Eden regions: 374->0(366)
[2026-04-03T01:03:06.870+0600][28.797s][info][gc,heap        ] GC(56) Survivor regions: 25->28(50)
[2026-04-03T01:03:06.870+0600][28.797s][info][gc,heap        ] GC(56) Old regions: 231->231
[2026-04-03T01:03:06.870+0600][28.797s][info][gc,heap        ] GC(56) Humongous regions: 2->2
[2026-04-03T01:03:06.870+0600][28.797s][info][gc,metaspace   ] GC(56) Metaspace: 10216K(10368K)->10216K(10368K) NonClass: 9327K(9408K)->9327K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:06.871+0600][28.797s][info][gc             ] GC(56) Pause Young (Normal) (G1 Evacuation Pause) 1253M->511M(1662M) 33.891ms
[2026-04-03T01:03:06.871+0600][28.797s][info][gc,cpu         ] GC(56) User=0.34s Sys=0.00s Real=0.04s
[2026-04-03T01:03:07.436+0600][29.362s][info][gc,start       ] GC(57) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:07.436+0600][29.362s][info][gc,task        ] GC(57) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,phases      ] GC(57)   Pre Evacuate Collection Set: 0.44ms
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,phases      ] GC(57)   Merge Heap Roots: 0.44ms
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,phases      ] GC(57)   Evacuate Collection Set: 30.24ms
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,phases      ] GC(57)   Post Evacuate Collection Set: 1.12ms
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,phases      ] GC(57)   Other: 0.17ms
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,heap        ] GC(57) Eden regions: 363->0(456)
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,heap        ] GC(57) Survivor regions: 28->29(49)
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,heap        ] GC(57) Old regions: 231->235
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,heap        ] GC(57) Humongous regions: 2->2
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,metaspace   ] GC(57) Metaspace: 10216K(10368K)->10216K(10368K) NonClass: 9327K(9408K)->9327K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:07.468+0600][29.395s][info][gc             ] GC(57) Pause Young (Normal) (G1 Evacuation Pause) 1237M->518M(1662M) 32.742ms
[2026-04-03T01:03:07.468+0600][29.395s][info][gc,cpu         ] GC(57) User=0.31s Sys=0.01s Real=0.03s
[2026-04-03T01:03:08.109+0600][30.035s][info][gc,start       ] GC(58) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:08.109+0600][30.035s][info][gc,task        ] GC(58) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,phases      ] GC(58)   Pre Evacuate Collection Set: 0.62ms
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,phases      ] GC(58)   Merge Heap Roots: 0.31ms
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,phases      ] GC(58)   Evacuate Collection Set: 30.38ms
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,phases      ] GC(58)   Post Evacuate Collection Set: 1.75ms
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,phases      ] GC(58)   Other: 0.24ms
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,heap        ] GC(58) Eden regions: 455->0(465)
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,heap        ] GC(58) Survivor regions: 29->33(61)
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,heap        ] GC(58) Old regions: 235->235
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,heap        ] GC(58) Humongous regions: 2->2
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,metaspace   ] GC(58) Metaspace: 10216K(10368K)->10216K(10368K) NonClass: 9327K(9408K)->9327K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:08.142+0600][30.069s][info][gc             ] GC(58) Pause Young (Normal) (G1 Evacuation Pause) 1428M->527M(1662M) 33.817ms
[2026-04-03T01:03:08.142+0600][30.069s][info][gc,cpu         ] GC(58) User=0.31s Sys=0.00s Real=0.04s
[2026-04-03T01:03:08.933+0600][30.860s][info][gc,start       ] GC(59) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:08.933+0600][30.860s][info][gc,task        ] GC(59) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:08.969+0600][30.896s][info][gc,phases      ] GC(59)   Pre Evacuate Collection Set: 0.36ms
[2026-04-03T01:03:08.969+0600][30.896s][info][gc,phases      ] GC(59)   Merge Heap Roots: 0.37ms
[2026-04-03T01:03:08.969+0600][30.896s][info][gc,phases      ] GC(59)   Evacuate Collection Set: 34.06ms
[2026-04-03T01:03:08.969+0600][30.896s][info][gc,phases      ] GC(59)   Post Evacuate Collection Set: 1.35ms
[2026-04-03T01:03:08.970+0600][30.896s][info][gc,phases      ] GC(59)   Other: 0.16ms
[2026-04-03T01:03:08.970+0600][30.896s][info][gc,heap        ] GC(59) Eden regions: 465->0(463)
[2026-04-03T01:03:08.970+0600][30.896s][info][gc,heap        ] GC(59) Survivor regions: 33->35(63)
[2026-04-03T01:03:08.970+0600][30.896s][info][gc,heap        ] GC(59) Old regions: 235->235
[2026-04-03T01:03:08.970+0600][30.896s][info][gc,heap        ] GC(59) Humongous regions: 2->2
[2026-04-03T01:03:08.970+0600][30.896s][info][gc,metaspace   ] GC(59) Metaspace: 10216K(10368K)->10216K(10368K) NonClass: 9327K(9408K)->9327K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:08.970+0600][30.896s][info][gc             ] GC(59) Pause Young (Normal) (G1 Evacuation Pause) 1457M->531M(1662M) 36.616ms
[2026-04-03T01:03:08.970+0600][30.896s][info][gc,cpu         ] GC(59) User=0.33s Sys=0.00s Real=0.03s
[2026-04-03T01:03:09.611+0600][31.538s][info][gc,start       ] GC(60) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:09.611+0600][31.538s][info][gc,task        ] GC(60) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,phases      ] GC(60)   Pre Evacuate Collection Set: 0.49ms
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,phases      ] GC(60)   Merge Heap Roots: 0.33ms
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,phases      ] GC(60)   Evacuate Collection Set: 38.85ms
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,phases      ] GC(60)   Post Evacuate Collection Set: 0.94ms
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,phases      ] GC(60)   Other: 0.15ms
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,heap        ] GC(60) Eden regions: 463->0(462)
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,heap        ] GC(60) Survivor regions: 35->36(63)
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,heap        ] GC(60) Old regions: 235->236
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,heap        ] GC(60) Humongous regions: 2->2
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,metaspace   ] GC(60) Metaspace: 10216K(10368K)->10216K(10368K) NonClass: 9327K(9408K)->9327K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:09.652+0600][31.579s][info][gc             ] GC(60) Pause Young (Normal) (G1 Evacuation Pause) 1457M->537M(1662M) 41.102ms
[2026-04-03T01:03:09.652+0600][31.579s][info][gc,cpu         ] GC(60) User=0.43s Sys=0.00s Real=0.04s
[2026-04-03T01:03:10.276+0600][32.203s][info][gc,start       ] GC(61) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:10.276+0600][32.203s][info][gc,task        ] GC(61) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,phases      ] GC(61)   Pre Evacuate Collection Set: 0.42ms
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,phases      ] GC(61)   Merge Heap Roots: 0.36ms
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,phases      ] GC(61)   Evacuate Collection Set: 39.98ms
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,phases      ] GC(61)   Post Evacuate Collection Set: 1.36ms
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,phases      ] GC(61)   Other: 0.17ms
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,heap        ] GC(61) Eden regions: 462->0(462)
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,heap        ] GC(61) Survivor regions: 36->36(63)
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,heap        ] GC(61) Old regions: 236->240
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,heap        ] GC(61) Humongous regions: 2->2
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,metaspace   ] GC(61) Metaspace: 10216K(10368K)->10216K(10368K) NonClass: 9327K(9408K)->9327K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:10.319+0600][32.245s][info][gc             ] GC(61) Pause Young (Normal) (G1 Evacuation Pause) 1461M->545M(1662M) 42.719ms
[2026-04-03T01:03:10.319+0600][32.245s][info][gc,cpu         ] GC(61) User=0.40s Sys=0.00s Real=0.04s
[2026-04-03T01:03:10.968+0600][32.895s][info][gc,start       ] GC(62) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:10.968+0600][32.895s][info][gc,task        ] GC(62) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,phases      ] GC(62)   Pre Evacuate Collection Set: 0.53ms
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,phases      ] GC(62)   Merge Heap Roots: 0.39ms
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,phases      ] GC(62)   Evacuate Collection Set: 37.17ms
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,phases      ] GC(62)   Post Evacuate Collection Set: 1.48ms
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,phases      ] GC(62)   Other: 0.16ms
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,heap        ] GC(62) Eden regions: 462->0(461)
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,heap        ] GC(62) Survivor regions: 36->37(63)
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,heap        ] GC(62) Old regions: 240->243
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,heap        ] GC(62) Humongous regions: 2->2
