[2026-04-03T00:58:53.610+0600][0.005s][info][gc,init] CardTable entry size: 512
[2026-04-03T00:59:31.460+0600][37.856s][info][gc,phases      ] GC(47)   Other: 0.18ms
[2026-04-03T00:59:31.460+0600][37.856s][info][gc,heap        ] GC(47) Eden regions: 422->0(422)
[2026-04-03T00:59:31.460+0600][37.856s][info][gc,heap        ] GC(47) Survivor regions: 34->34(57)
[2026-04-03T00:59:31.460+0600][37.856s][info][gc,heap        ] GC(47) Old regions: 255->258
[2026-04-03T00:59:31.460+0600][37.856s][info][gc,heap        ] GC(47) Humongous regions: 2->2
[2026-04-03T00:59:31.460+0600][37.856s][info][gc,metaspace   ] GC(47) Metaspace: 10225K(10432K)->10225K(10432K) NonClass: 9336K(9472K)->9336K(9472K) Class: 888K(960K)->888K(960K)
[2026-04-03T00:59:31.460+0600][37.856s][info][gc             ] GC(47) Pause Young (Normal) (G1 Evacuation Pause) 1414M->575M(1520M) 41.181ms
[2026-04-03T00:59:31.460+0600][37.856s][info][gc,cpu         ] GC(47) User=0.38s Sys=0.00s Real=0.05s
[2026-04-03T00:59:32.158+0600][38.554s][info][gc,start       ] GC(48) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T00:59:32.158+0600][38.554s][info][gc,task        ] GC(48) Using 10 workers of 10 for evacuation
[2026-04-03T00:59:32.199+0600][38.594s][info][gc,phases      ] GC(48)   Pre Evacuate Collection Set: 0.61ms
[2026-04-03T00:59:32.199+0600][38.594s][info][gc,phases      ] GC(48)   Merge Heap Roots: 0.37ms
[2026-04-03T00:59:32.199+0600][38.595s][info][gc,phases      ] GC(48)   Evacuate Collection Set: 38.19ms
[2026-04-03T00:59:32.199+0600][38.595s][info][gc,phases      ] GC(48)   Post Evacuate Collection Set: 0.96ms
[2026-04-03T00:59:32.199+0600][38.595s][info][gc,phases      ] GC(48)   Other: 0.19ms
[2026-04-03T00:59:32.199+0600][38.595s][info][gc,heap        ] GC(48) Eden regions: 422->0(422)
[2026-04-03T00:59:32.199+0600][38.595s][info][gc,heap        ] GC(48) Survivor regions: 34->34(57)
[2026-04-03T00:59:32.199+0600][38.595s][info][gc,heap        ] GC(48) Old regions: 258->261
[2026-04-03T00:59:32.199+0600][38.595s][info][gc,heap        ] GC(48) Humongous regions: 2->2
[2026-04-03T00:59:32.199+0600][38.595s][info][gc,metaspace   ] GC(48) Metaspace: 10226K(10432K)->10226K(10432K) NonClass: 9337K(9472K)->9337K(9472K) Class: 888K(960K)->888K(960K)
[2026-04-03T00:59:32.199+0600][38.595s][info][gc             ] GC(48) Pause Young (Normal) (G1 Evacuation Pause) 1419M->582M(1520M) 40.657ms
[2026-04-03T00:59:32.199+0600][38.595s][info][gc,cpu         ] GC(48) User=0.42s Sys=0.01s Real=0.04s
[2026-04-03T00:59:32.963+0600][39.359s][info][gc,start       ] GC(49) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T00:59:32.964+0600][39.359s][info][gc,task        ] GC(49) Using 10 workers of 10 for evacuation
[2026-04-03T00:59:33.009+0600][39.404s][info][gc,phases      ] GC(49)   Pre Evacuate Collection Set: 0.53ms
[2026-04-03T00:59:33.009+0600][39.405s][info][gc,phases      ] GC(49)   Merge Heap Roots: 0.43ms
[2026-04-03T00:59:33.009+0600][39.405s][info][gc,phases      ] GC(49)   Evacuate Collection Set: 43.01ms
[2026-04-03T00:59:33.009+0600][39.405s][info][gc,phases      ] GC(49)   Post Evacuate Collection Set: 1.04ms
[2026-04-03T00:59:33.009+0600][39.405s][info][gc,phases      ] GC(49)   Other: 0.17ms
[2026-04-03T00:59:33.009+0600][39.405s][info][gc,heap        ] GC(49) Eden regions: 422->0(422)
[2026-04-03T00:59:33.009+0600][39.405s][info][gc,heap        ] GC(49) Survivor regions: 34->34(57)
[2026-04-03T00:59:33.009+0600][39.405s][info][gc,heap        ] GC(49) Old regions: 261->264
[2026-04-03T00:59:33.009+0600][39.405s][info][gc,heap        ] GC(49) Humongous regions: 2->2
[2026-04-03T00:59:33.009+0600][39.405s][info][gc,metaspace   ] GC(49) Metaspace: 10226K(10432K)->10226K(10432K) NonClass: 9337K(9472K)->9337K(9472K) Class: 888K(960K)->888K(960K)
[2026-04-03T00:59:33.009+0600][39.405s][info][gc             ] GC(49) Pause Young (Normal) (G1 Evacuation Pause) 1426M->589M(1520M) 45.506ms
[2026-04-03T00:59:33.009+0600][39.405s][info][gc,cpu         ] GC(49) User=0.43s Sys=0.00s Real=0.04s
[2026-04-03T00:59:33.700+0600][40.096s][info][gc,start       ] GC(50) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T00:59:33.700+0600][40.096s][info][gc,task        ] GC(50) Using 10 workers of 10 for evacuation
[2026-04-03T00:59:33.739+0600][40.134s][info][gc,phases      ] GC(50)   Pre Evacuate Collection Set: 0.42ms
[2026-04-03T00:59:33.739+0600][40.135s][info][gc,phases      ] GC(50)   Merge Heap Roots: 0.30ms
[2026-04-03T00:59:33.739+0600][40.135s][info][gc,phases      ] GC(50)   Evacuate Collection Set: 36.45ms
[2026-04-03T00:59:33.739+0600][40.135s][info][gc,phases      ] GC(50)   Post Evacuate Collection Set: 1.16ms
[2026-04-03T00:59:33.739+0600][40.135s][info][gc,phases      ] GC(50)   Other: 0.17ms
[2026-04-03T00:59:33.739+0600][40.135s][info][gc,heap        ] GC(50) Eden regions: 422->0(419)
[2026-04-03T00:59:33.739+0600][40.135s][info][gc,heap        ] GC(50) Survivor regions: 34->31(57)
[2026-04-03T00:59:33.739+0600][40.135s][info][gc,heap        ] GC(50) Old regions: 264->270
[2026-04-03T00:59:33.739+0600][40.135s][info][gc,heap        ] GC(50) Humongous regions: 2->2
[2026-04-03T00:59:33.739+0600][40.135s][info][gc,metaspace   ] GC(50) Metaspace: 10227K(10432K)->10227K(10432K) NonClass: 9338K(9472K)->9338K(9472K) Class: 888K(960K)->888K(960K)
[2026-04-03T00:59:33.739+0600][40.135s][info][gc             ] GC(50) Pause Young (Normal) (G1 Evacuation Pause) 1433M->594M(1520M) 39.026ms
[2026-04-03T00:59:33.739+0600][40.135s][info][gc,cpu         ] GC(50) User=0.41s Sys=0.00s Real=0.03s
[2026-04-03T00:59:35.078+0600][41.474s][info][gc,start       ] GC(51) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T00:59:35.078+0600][41.474s][info][gc,task        ] GC(51) Using 10 workers of 10 for evacuation
[2026-04-03T00:59:35.129+0600][41.525s][info][gc,phases      ] GC(51)   Pre Evacuate Collection Set: 0.31ms
[2026-04-03T00:59:35.130+0600][41.525s][info][gc,phases      ] GC(51)   Merge Heap Roots: 0.37ms
[2026-04-03T00:59:35.130+0600][41.525s][info][gc,phases      ] GC(51)   Evacuate Collection Set: 49.28ms
[2026-04-03T00:59:35.130+0600][41.525s][info][gc,phases      ] GC(51)   Post Evacuate Collection Set: 1.11ms
[2026-04-03T00:59:35.130+0600][41.525s][info][gc,phases      ] GC(51)   Other: 0.13ms
[2026-04-03T00:59:35.130+0600][41.525s][info][gc,heap        ] GC(51) Eden regions: 419->0(410)
[2026-04-03T00:59:35.130+0600][41.525s][info][gc,heap        ] GC(51) Survivor regions: 31->47(57)
[2026-04-03T00:59:35.130+0600][41.525s][info][gc,heap        ] GC(51) Old regions: 270->273
[2026-04-03T00:59:35.130+0600][41.525s][info][gc,heap        ] GC(51) Humongous regions: 2->2
[2026-04-03T00:59:35.130+0600][41.525s][info][gc,metaspace   ] GC(51) Metaspace: 10424K(10688K)->10424K(10688K) NonClass: 9524K(9664K)->9524K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T00:59:35.130+0600][41.525s][info][gc             ] GC(51) Pause Young (Normal) (G1 Evacuation Pause) 1432M->632M(1544M) 51.632ms
[2026-04-03T00:59:35.130+0600][41.526s][info][gc,cpu         ] GC(51) User=0.47s Sys=0.02s Real=0.06s
[2026-04-03T00:59:37.205+0600][43.600s][info][gc,start       ] GC(52) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T00:59:37.205+0600][43.601s][info][gc,task        ] GC(52) Using 10 workers of 10 for evacuation
[2026-04-03T00:59:37.322+0600][43.717s][info][gc,phases      ] GC(52)   Pre Evacuate Collection Set: 0.27ms
[2026-04-03T00:59:37.322+0600][43.717s][info][gc,phases      ] GC(52)   Merge Heap Roots: 0.13ms
[2026-04-03T00:59:37.322+0600][43.717s][info][gc,phases      ] GC(52)   Evacuate Collection Set: 115.36ms
[2026-04-03T00:59:37.322+0600][43.717s][info][gc,phases      ] GC(52)   Post Evacuate Collection Set: 0.83ms
[2026-04-03T00:59:37.322+0600][43.718s][info][gc,phases      ] GC(52)   Other: 0.14ms
[2026-04-03T00:59:37.322+0600][43.718s][info][gc,heap        ] GC(52) Eden regions: 410->0(385)
[2026-04-03T00:59:37.322+0600][43.718s][info][gc,heap        ] GC(52) Survivor regions: 47->58(58)
[2026-04-03T00:59:37.322+0600][43.718s][info][gc,heap        ] GC(52) Old regions: 273->313
[2026-04-03T00:59:37.322+0600][43.718s][info][gc,heap        ] GC(52) Humongous regions: 2->2
[2026-04-03T00:59:37.322+0600][43.718s][info][gc,metaspace   ] GC(52) Metaspace: 10424K(10688K)->10424K(10688K) NonClass: 9524K(9664K)->9524K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T00:59:37.322+0600][43.718s][info][gc             ] GC(52) Pause Young (Normal) (G1 Evacuation Pause) 1452M->734M(1660M) 117.156ms
[2026-04-03T00:59:37.322+0600][43.718s][info][gc,cpu         ] GC(52) User=0.99s Sys=0.14s Real=0.12s
[2026-04-03T00:59:39.090+0600][45.486s][info][gc,start       ] GC(53) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T00:59:39.090+0600][45.486s][info][gc,task        ] GC(53) Using 10 workers of 10 for evacuation
[2026-04-03T00:59:39.139+0600][45.535s][info][gc,phases      ] GC(53)   Pre Evacuate Collection Set: 0.35ms
[2026-04-03T00:59:39.140+0600][45.535s][info][gc,phases      ] GC(53)   Merge Heap Roots: 0.16ms
[2026-04-03T00:59:39.140+0600][45.535s][info][gc,phases      ] GC(53)   Evacuate Collection Set: 47.70ms
[2026-04-03T00:59:39.140+0600][45.535s][info][gc,phases      ] GC(53)   Post Evacuate Collection Set: 1.17ms
[2026-04-03T00:59:39.140+0600][45.535s][info][gc,phases      ] GC(53)   Other: 0.13ms
[2026-04-03T00:59:39.140+0600][45.535s][info][gc,heap        ] GC(53) Eden regions: 385->0(379)
[2026-04-03T00:59:39.140+0600][45.535s][info][gc,heap        ] GC(53) Survivor regions: 58->24(56)
[2026-04-03T00:59:39.140+0600][45.535s][info][gc,heap        ] GC(53) Old regions: 313->354
[2026-04-03T00:59:39.140+0600][45.535s][info][gc,heap        ] GC(53) Humongous regions: 2->2
[2026-04-03T00:59:39.140+0600][45.535s][info][gc,metaspace   ] GC(53) Metaspace: 10425K(10688K)->10425K(10688K) NonClass: 9524K(9664K)->9524K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T00:59:39.140+0600][45.535s][info][gc             ] GC(53) Pause Young (Normal) (G1 Evacuation Pause) 1504M->747M(1660M) 49.857ms
[2026-04-03T00:59:39.140+0600][45.535s][info][gc,cpu         ] GC(53) User=0.48s Sys=0.00s Real=0.05s
[2026-04-03T00:59:40.523+0600][46.918s][info][gc,start       ] GC(54) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T00:59:40.523+0600][46.918s][info][gc,task        ] GC(54) Using 10 workers of 10 for evacuation
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,phases      ] GC(54)   Pre Evacuate Collection Set: 0.21ms
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,phases      ] GC(54)   Merge Heap Roots: 0.14ms
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,phases      ] GC(54)   Evacuate Collection Set: 30.72ms
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,phases      ] GC(54)   Post Evacuate Collection Set: 1.02ms
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,phases      ] GC(54)   Other: 0.12ms
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,heap        ] GC(54) Eden regions: 379->0(367)
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,heap        ] GC(54) Survivor regions: 24->33(51)
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,heap        ] GC(54) Old regions: 354->354
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,heap        ] GC(54) Humongous regions: 2->2
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,metaspace   ] GC(54) Metaspace: 10429K(10688K)->10429K(10688K) NonClass: 9528K(9664K)->9528K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T00:59:40.555+0600][46.951s][info][gc             ] GC(54) Pause Young (Normal) (G1 Evacuation Pause) 1505M->766M(1660M) 32.506ms
[2026-04-03T00:59:40.555+0600][46.951s][info][gc,cpu         ] GC(54) User=0.30s Sys=0.01s Real=0.03s
[2026-04-03T00:59:41.409+0600][47.805s][info][gc,start       ] GC(55) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T00:59:41.409+0600][47.805s][info][gc,task        ] GC(55) Using 10 workers of 10 for evacuation
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,phases      ] GC(55)   Pre Evacuate Collection Set: 0.22ms
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,phases      ] GC(55)   Merge Heap Roots: 0.12ms
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,phases      ] GC(55)   Evacuate Collection Set: 49.55ms
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,phases      ] GC(55)   Post Evacuate Collection Set: 1.29ms
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,phases      ] GC(55)   Other: 0.12ms
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,heap        ] GC(55) Eden regions: 367->0(332)
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,heap        ] GC(55) Survivor regions: 33->48(50)
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,heap        ] GC(55) Old regions: 354->362
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,heap        ] GC(55) Humongous regions: 2->2
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,metaspace   ] GC(55) Metaspace: 10432K(10688K)->10432K(10688K) NonClass: 9531K(9664K)->9531K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T00:59:41.461+0600][47.856s][info][gc             ] GC(55) Pause Young (Normal) (G1 Evacuation Pause) 1500M->812M(1660M) 51.619ms
[2026-04-03T00:59:41.461+0600][47.856s][info][gc,cpu         ] GC(55) User=0.49s Sys=0.00s Real=0.06s
[2026-04-03T00:59:42.581+0600][48.977s][info][gc,start       ] GC(56) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T00:59:42.581+0600][48.977s][info][gc,task        ] GC(56) Using 10 workers of 10 for evacuation
[2026-04-03T00:59:42.634+0600][49.029s][info][gc,phases      ] GC(56)   Pre Evacuate Collection Set: 0.27ms
[2026-04-03T00:59:42.634+0600][49.030s][info][gc,phases      ] GC(56)   Merge Heap Roots: 0.13ms
[2026-04-03T00:59:42.634+0600][49.030s][info][gc,phases      ] GC(56)   Evacuate Collection Set: 51.22ms
[2026-04-03T00:59:42.634+0600][49.030s][info][gc,phases      ] GC(56)   Post Evacuate Collection Set: 1.01ms
[2026-04-03T00:59:42.634+0600][49.030s][info][gc,phases      ] GC(56)   Other: 0.10ms
[2026-04-03T00:59:42.634+0600][49.030s][info][gc,heap        ] GC(56) Eden regions: 332->0(317)
[2026-04-03T00:59:42.634+0600][49.030s][info][gc,heap        ] GC(56) Survivor regions: 48->33(48)
[2026-04-03T00:59:42.634+0600][49.030s][info][gc,heap        ] GC(56) Old regions: 362->395
[2026-04-03T00:59:42.634+0600][49.030s][info][gc,heap        ] GC(56) Humongous regions: 2->2
[2026-04-03T00:59:42.634+0600][49.030s][info][gc,metaspace   ] GC(56) Metaspace: 10432K(10688K)->10432K(10688K) NonClass: 9531K(9664K)->9531K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T00:59:42.634+0600][49.030s][info][gc             ] GC(56) Pause Young (Normal) (G1 Evacuation Pause) 1476M->848M(1660M) 53.036ms
[2026-04-03T00:59:42.634+0600][49.030s][info][gc,cpu         ] GC(56) User=0.52s Sys=0.00s Real=0.05s
[2026-04-03T00:59:43.513+0600][49.908s][info][gc,heap,exit   ] Heap
[2026-04-03T00:59:43.513+0600][49.908s][info][gc,heap,exit   ]  garbage-first heap   total 1699840K, used 1114172K [0x000000070ae00000, 0x0000000800000000)
[2026-04-03T00:59:43.513+0600][49.908s][info][gc,heap,exit   ]   region size 2048K, 153 young (313344K), 33 survivors (67584K)
[2026-04-03T00:59:43.513+0600][49.908s][info][gc,heap,exit   ]  Metaspace       used 10501K, committed 10752K, reserved 1114112K
[2026-04-03T00:59:43.513+0600][49.908s][info][gc,heap,exit   ]   class space    used 909K, committed 1024K, reserved 1048576K
